2021-03-26 11:33:22,1,61661900,-68
2021-03-26 11:33:33,1,61661900,-68
2021-03-26 11:33:44,1,61661900,-72
2021-03-26 11:33:54,1,61661900,-80
2021-03-26 11:34:05,1,61661900,-76
2021-03-26 11:34:16,1,61661900,-84
2021-03-26 11:34:27,1,61661900,-80
2021-03-26 11:34:37,1,61661900,-75
2021-03-26 11:34:48,1,61661900,-83
2021-03-26 11:34:59,1,61661900,-87
2021-03-26 11:35:09,1,61661900,-81
2021-03-26 11:35:20,1,61661900,-79
2021-03-26 11:35:31,1,61661900,-84
2021-03-26 11:35:41,1,61661900,-81
2021-03-26 11:35:52,1,61661900,-80
2021-03-26 11:36:03,1,61661900,-81
2021-03-26 11:36:13,1,61661900,-91
2021-03-26 11:36:24,1,61661900,-84
2021-03-26 11:36:35,1,61661900,-91
2021-03-26 11:36:46,1,61661900,-92
2021-03-26 11:36:56,1,61661900,-93
2021-03-26 11:37:07,1,61661900,-100
2021-03-26 11:37:18,1,61661900,-88
2021-03-26 11:37:28,1,61661900,-92
2021-03-26 11:37:39,1,61661900,-91
2021-03-26 11:37:50,1,61661900,-95
2021-03-26 11:38:00,1,61661900,-87
2021-03-26 11:38:11,1,61661900,-93
2021-03-26 11:38:22,1,61661900,-92
2021-03-26 11:38:33,1,61661900,-92
2021-03-26 11:38:43,1,61661900,-84
2021-03-26 11:38:54,1,61661900,-77
2021-03-26 11:39:05,1,61661900,-82
2021-03-26 11:39:15,1,61661900,-82
2021-03-26 11:39:26,1,61661900,-92
2021-03-26 11:39:37,1,61661900,-84
2021-03-26 11:39:48,1,61661900,-90
2021-03-26 11:39:58,1,61661900,-80
2021-03-26 11:40:09,1,61661900,-85
2021-03-26 11:40:20,1,61661900,-75
2021-03-26 11:40:30,1,61661900,-77
2021-03-26 11:40:41,1,61661900,-80
2021-03-26 11:40:52,1,61661900,-80
2021-03-26 11:41:03,1,61661900,-81
2021-03-26 11:41:13,1,61661900,-73
2021-03-26 11:41:24,1,61661900,-62
2021-03-26 11:41:35,1,61661900,-62
2021-03-26 11:41:45,1,61661900,-66
2021-03-26 11:41:56,1,61661900,-75
2021-03-26 11:42:07,1,61661900,-85
2021-03-26 11:42:18,1,61661900,-78
2021-03-26 11:42:28,1,61661900,-88
2021-03-26 11:42:39,1,61661900,-88
2021-03-26 11:42:50,1,61661900,-86
2021-03-26 11:43:01,1,61661900,-81
2021-03-26 11:43:11,1,61661900,-86
2021-03-26 11:43:22,1,61661900,-88
2021-03-26 11:43:33,1,61661900,-82
2021-03-26 11:43:43,1,61661900,-80
2021-03-26 11:43:54,1,61661900,-84
2021-03-26 11:44:05,1,61661900,-84
2021-03-26 11:44:16,1,61661900,-72
2021-03-26 11:44:26,1,61661900,-81
2021-03-26 11:44:37,1,61661900,-73
2021-03-26 11:44:48,1,61661900,-75
2021-03-26 11:44:58,1,61661900,-74
2021-03-26 11:45:09,1,61661900,-86
2021-03-26 11:45:20,1,61661900,-85
2021-03-26 11:45:31,1,61661900,-81
2021-03-26 11:45:41,1,61661900,-81
2021-03-26 11:45:52,1,61661900,-78
2021-03-26 11:46:03,1,61661900,-79
2021-03-26 11:46:13,1,61661900,-74
2021-03-26 11:46:24,1,61661900,-81
2021-03-26 11:46:35,1,61661900,-78
2021-03-26 11:46:46,1,61661900,-79
2021-03-26 11:46:56,1,61661900,-78
2021-03-26 11:47:07,1,61661900,-92
2021-03-26 11:47:18,1,61661900,-85
2021-03-26 11:47:28,1,61661900,-86
2021-03-26 11:47:39,1,61661900,-89
2021-03-26 11:47:50,1,61661900,-86
2021-03-26 11:48:01,1,61661900,-102
2021-03-26 11:48:11,1,61661900,-97
2021-03-26 11:48:22,1,61661900,-92
2021-03-26 11:48:33,1,61661900,-92
2021-03-26 11:48:43,1,61661900,-94
2021-03-26 11:48:54,1,61661900,-80
2021-03-26 11:49:05,1,61661900,-90
2021-03-26 11:49:15,1,61661900,-97
2021-03-26 11:49:26,1,61661900,-98
2021-03-26 11:49:47,1,61661900,-106
2021-03-26 11:49:57,1,61661900,-104
2021-03-26 11:52:23,1,61661900,-98
2021-03-26 11:52:55,1,61661900,-104
2021-03-26 11:53:05,1,61661900,-106
2021-03-26 11:53:36,1,61661900,-108
2021-03-26 11:54:17,1,61661900,-99
2021-03-26 11:54:27,1,61661900,-95
2021-03-26 11:54:38,1,61661900,-97
2021-03-26 11:54:48,1,61661900,-86
2021-03-26 11:54:58,1,61661900,-89
2021-03-26 11:55:09,1,61661900,-86
2021-03-26 11:55:19,1,61661900,-80
2021-03-26 11:55:29,1,61661900,-82
2021-03-26 11:55:40,1,61661900,-73
2021-03-26 11:55:50,1,61661900,-72
2021-03-26 11:56:01,1,61661900,-67
2021-03-26 11:56:11,1,61661900,-64
2021-03-26 11:56:22,1,61661900,-60
2021-03-26 11:56:32,1,61661900,-63
2021-03-26 11:56:43,1,61661900,-67
2021-03-26 11:56:53,1,61661900,-76
2021-03-26 11:57:04,1,61661900,-79
2021-03-26 11:57:14,1,61661900,-71
2021-03-26 11:57:25,1,61661900,-67
2021-03-26 11:57:35,1,61661900,-62
2021-03-26 11:57:46,1,61661900,-60
2021-03-26 11:57:57,1,61661900,-61
2021-03-26 11:58:07,1,61661900,-64
2021-03-26 11:58:18,1,61661900,-73
2021-03-26 11:58:29,1,61661900,-81
2021-03-26 11:58:39,1,61661900,-73
2021-03-26 11:58:50,1,61661900,-80
2021-03-26 11:59:01,1,61661900,-91
2021-03-26 11:59:11,1,61661900,-91
2021-03-26 11:59:22,1,61661900,-87
2021-03-26 11:59:33,1,61661900,-85
2021-03-26 11:59:43,1,61661900,-95
2021-03-26 11:59:54,1,61661900,-94
2021-03-26 12:00:05,1,61661900,-90
2021-03-26 12:00:16,1,61661900,-94
2021-03-26 12:00:26,1,61661900,-99
2021-03-26 12:00:37,1,61661900,-91
2021-03-26 12:00:48,1,61661900,-90
2021-03-26 12:00:58,1,61661900,-88
2021-03-26 12:01:09,1,61661900,-85
2021-03-26 12:01:20,1,61661900,-76
2021-03-26 12:01:31,1,61661900,-78
2021-03-26 12:01:41,1,61661900,-79
2021-03-26 12:01:52,1,61661900,-75
2021-03-26 12:02:03,1,61661900,-65
2021-03-26 12:02:14,1,61661900,-64
2021-03-26 12:02:24,1,61661900,-61
2021-03-26 12:02:35,1,61661900,-64
2021-03-26 12:02:46,1,61661900,-66
2021-03-26 12:02:56,1,61661900,-72
2021-03-26 12:03:07,1,61661900,-72
2021-03-26 12:03:18,1,61661900,-76
2021-03-26 12:03:29,1,61661900,-81
2021-03-26 12:03:39,1,61661900,-83
2021-03-26 12:03:50,1,61661900,-75
2021-03-26 12:04:01,1,61661900,-72
2021-03-26 12:04:11,1,61661900,-67
2021-03-26 12:04:22,1,61661900,-67
2021-03-26 12:04:33,1,61661900,-73
2021-03-26 12:04:44,1,61661900,-79
2021-03-26 12:04:54,1,61661900,-76
2021-03-26 12:05:05,1,61661900,-68
2021-03-26 12:05:16,1,61661900,-73
2021-03-26 12:05:27,1,61661900,-67
2021-03-26 12:05:37,1,61661900,-86
2021-03-26 12:05:48,1,61661900,-80
2021-03-26 12:05:59,1,61661900,-86
2021-03-26 12:06:09,1,61661900,-79
2021-03-26 12:06:20,1,61661900,-78
2021-03-26 12:06:31,1,61661900,-90
2021-03-26 12:06:42,1,61661900,-89
2021-03-26 12:06:52,1,61661900,-89
2021-03-26 12:07:03,1,61661900,-90
2021-03-26 12:07:14,1,61661900,-92
2021-03-26 12:07:25,1,61661900,-88
2021-03-26 12:07:35,1,61661900,-93
2021-03-26 12:07:57,1,61661900,-85
2021-03-26 12:08:08,1,61661900,-86
2021-03-26 12:08:18,1,61661900,-98
2021-03-26 12:08:29,1,61661900,-101
2021-03-26 12:08:40,1,61661900,-95
2021-03-26 12:08:50,1,61661900,-95
2021-03-26 12:09:01,1,61661900,-90
2021-03-26 12:09:12,1,61661900,-95
2021-03-26 12:09:23,1,61661900,-92
2021-03-26 12:09:33,1,61661900,-89
2021-03-26 12:09:44,1,61661900,-98
2021-03-26 12:09:55,1,61661900,-93
2021-03-26 12:10:06,1,61661900,-98
2021-03-26 12:10:16,1,61661900,-90
2021-03-26 12:10:27,1,61661900,-87
2021-03-26 12:10:38,1,61661900,-92
2021-03-26 12:10:49,1,61661900,-92
2021-03-26 12:10:59,1,61661900,-80
2021-03-26 12:11:10,1,61661900,-86
2021-03-26 12:11:21,1,61661900,-80
2021-03-26 12:11:32,1,61661900,-74
2021-03-26 12:11:42,1,61661900,-74
2021-03-26 12:11:53,1,61661900,-67
2021-03-26 12:12:04,1,61661900,-61
2021-03-26 12:12:15,1,61661900,-61
2021-03-26 12:12:25,1,61661900,-60
2021-03-26 12:12:36,1,61661900,-60
2021-03-26 12:12:47,1,61661900,-61
2021-03-26 12:12:58,1,61661900,-63
2021-03-26 12:13:08,1,61661900,-66
2021-03-26 12:13:19,1,61661900,-66
2021-03-26 12:13:30,1,61661900,-68
2021-03-26 12:13:40,1,61661900,-80
2021-03-26 12:13:51,1,61661900,-82
2021-03-26 12:14:02,1,61661900,-72
2021-03-26 12:14:13,1,61661900,-80
2021-03-26 12:14:23,1,61661900,-84
2021-03-26 12:14:34,1,61661900,-78
2021-03-26 12:14:45,1,61661900,-80
2021-03-26 12:14:55,1,61661900,-68
2021-03-26 12:15:06,1,61661900,-64
2021-03-26 12:15:17,1,61661900,-80
2021-03-26 12:15:28,1,61661900,-77
2021-03-26 12:15:38,1,61661900,-81
2021-03-26 12:15:49,1,61661900,-86
2021-03-26 12:16:00,1,61661900,-88
2021-03-26 12:16:10,1,61661900,-90
2021-03-26 12:16:32,1,61661900,-98
2021-03-26 12:17:04,1,61661900,-107
2021-03-26 12:17:15,1,61661900,-104
2021-03-26 12:17:26,1,61669900,-108
2021-03-26 12:17:36,1,61661900,-98
2021-03-26 12:17:47,1,61661900,-99
2021-03-26 12:18:08,1,61661900,-101
2021-03-26 12:18:19,1,61661900,-100
2021-03-26 12:18:30,1,61661900,-101
2021-03-26 12:18:40,1,61661900,-102
2021-03-26 12:18:51,1,61661900,-102
2021-03-26 12:19:02,1,61661900,-107
2021-03-26 12:19:12,1,61661900,-97
2021-03-26 12:19:23,1,61661900,-102
2021-03-26 12:19:34,1,61661900,-104
2021-03-26 12:19:44,1,61661900,-102
2021-03-26 22:02:45,1,61661900,-104
2021-03-26 22:05:14,1,61661900,-98
2021-03-26 22:06:07,1,61661900,-105
2021-03-26 22:06:18,1,61661900,-104
2021-03-26 22:06:39,1,61661900,-103
2021-03-26 22:06:50,1,61661900,-102
2021-03-26 22:07:01,1,61661900,-103
2021-03-26 22:07:11,1,61661900,-100
2021-03-26 22:07:22,1,61661900,-102
2021-03-26 22:07:33,1,61661900,-103
2021-03-26 22:07:43,1,61661900,-102
2021-03-26 22:07:54,1,61661900,-104
2021-03-26 22:08:04,1,61661900,-105
2021-03-26 22:08:15,1,61661900,-101
2021-03-26 22:08:36,1,61661900,-108
2021-03-26 22:09:08,1,61661900,-94
2021-03-26 22:09:19,1,61661900,-107
2021-03-26 22:09:30,1,61661900,-103
2021-03-26 22:09:40,1,61661900,-89
2021-03-26 22:09:51,1,61661900,-90
2021-03-26 22:10:02,1,61661900,-93
2021-03-26 22:10:12,1,61661900,-107
2021-03-26 22:10:44,1,61661900,-107
2021-03-26 22:13:14,1,61661900,-100
2021-03-26 22:13:25,1,61661900,-95
2021-03-26 22:13:35,1,61661900,-87
2021-03-26 22:13:46,1,61661900,-89
2021-03-26 22:13:57,1,61661900,-85
2021-03-26 22:14:07,1,61661900,-90
2021-03-26 22:14:18,1,61661900,-107
2021-03-26 22:14:29,1,61661900,-92
2021-03-26 22:14:39,1,61661900,-94
2021-03-26 22:14:50,1,61661900,-99
2021-03-26 22:15:01,1,61661900,-106
2021-03-26 22:15:11,1,61661900,-105
2021-03-26 22:15:22,1,61661900,-105
2021-03-26 22:15:33,1,61661900,-105
2021-03-26 22:16:37,1,61661900,-107
2021-03-26 22:16:48,1,61661900,-107
2021-03-27 12:48:20,1,61661900,-107
2021-03-27 12:48:31,1,61661900,-104
2021-03-27 12:48:42,1,61661900,-100
2021-03-27 12:48:52,1,61661900,-99
2021-03-27 12:49:03,1,61661900,-102
2021-03-27 12:49:14,1,61661900,-97
2021-03-27 12:49:25,1,61661900,-98
2021-03-27 12:49:35,1,61661900,-99
2021-03-27 12:49:46,1,61661900,-103
2021-03-27 12:50:51,1,61661900,-104
2021-03-27 12:51:01,1,61661900,-102
2021-03-27 12:51:12,1,61661900,-100
2021-03-27 12:51:23,1,61661900,-99
2021-03-27 12:51:34,1,61661900,-101
2021-03-27 12:51:45,1,61661900,-97
2021-03-27 12:51:55,1,61661900,-97
2021-03-27 12:52:06,1,61661900,-96
2021-03-27 12:52:17,1,61661900,-96
2021-03-27 12:52:28,1,61661900,-95
2021-03-27 12:52:39,1,61661900,-96
2021-03-27 12:52:50,1,61661900,-93
2021-03-27 12:53:01,1,61661900,-91
2021-03-27 12:53:11,1,61661900,-92
2021-03-27 12:53:22,1,61661900,-91
2021-03-27 12:53:33,1,61661900,-92
2021-03-27 12:53:44,1,61661900,-91
2021-03-27 12:53:55,1,61661900,-95
2021-03-27 12:54:06,1,61661900,-94
2021-03-27 12:54:17,1,61661900,-102
2021-03-27 12:54:28,1,61661900,-102
2021-03-27 12:54:39,1,61661900,-101
2021-03-27 12:54:50,1,61661900,-107
2021-03-27 12:55:01,1,61661900,-101
2021-03-27 12:55:12,1,61661900,-96
2021-03-27 12:55:23,1,61661900,-99
2021-03-27 12:55:34,1,61661900,-102
2021-03-27 12:55:45,1,61661900,-98
2021-03-27 12:55:55,1,61661900,-99
2021-03-27 12:56:06,1,61661900,-100
2021-03-27 12:56:17,1,61661900,-105
2021-03-27 13:02:03,1,61661900,-107
2021-03-27 13:02:14,1,61661900,-100
2021-03-27 13:02:25,1,61661900,-105
2021-03-27 13:02:36,1,61661900,-107
2021-03-27 13:02:47,1,61661900,-105
2021-03-27 13:02:57,1,61661900,-98
2021-03-27 13:03:08,1,61661900,-102
2021-03-27 13:03:19,1,61661900,-99
2021-03-27 13:03:30,1,61661900,-98
2021-03-27 13:03:41,1,61661900,-98
2021-03-27 13:03:52,1,61661900,-95
2021-03-27 13:04:02,1,61661900,-93
2021-03-27 13:04:13,1,61661900,-95
2021-03-27 13:04:24,1,61661900,-95
2021-03-27 13:04:35,1,61661900,-95
2021-03-27 13:04:46,1,61661900,-94
2021-03-27 13:04:57,1,61661900,-94
2021-03-27 13:05:08,1,61661900,-94
2021-03-27 13:05:19,1,61661900,-80
2021-03-27 13:05:30,1,61661900,-99
2021-03-27 13:05:40,1,61661900,-100
2021-03-27 13:05:51,1,61661900,-102
2021-03-27 13:06:02,1,61661900,-97
2021-03-27 13:06:13,1,61661900,-98
2021-03-27 13:06:24,1,61661900,-95
2021-03-27 13:06:35,1,61661900,-95
2021-03-27 13:06:46,1,61661900,-96
2021-03-27 13:07:07,1,61661900,-100
2021-03-27 14:21:19,1,61661900,-104
2021-03-27 14:21:30,1,61661900,-97
2021-03-27 14:21:52,1,61661900,-102
2021-03-27 14:22:03,1,61661900,-108
2021-03-27 14:22:13,1,61661900,-104
2021-03-27 14:22:24,1,61661900,-105
2021-03-27 14:38:50,1,61661900,-97
2021-03-30 13:42:59,1,61661900,-96
2021-03-30 13:42:59,1,61661900,-96
2021-03-30 13:43:10,1,61661900,-98
2021-03-30 13:43:10,1,61661900,-98
2021-03-30 13:43:20,1,61661900,-104
2021-03-30 13:43:20,1,61661900,-104
2021-03-30 13:43:42,1,61661900,-89
2021-03-30 13:43:42,1,61661900,-89
2021-03-30 13:44:03,1,61661900,-106
2021-03-30 13:44:03,1,61661900,-106
2021-03-30 13:44:14,1,61661900,-104
2021-03-30 13:44:14,1,61661900,-104
2021-03-30 13:44:45,1,61661900,-97
2021-03-30 13:44:45,1,61661900,-97
2021-03-30 13:44:56,1,61661900,-98
2021-03-30 13:44:56,1,61661900,-98
2021-03-30 13:49:22,1,61661900,-101
2021-03-30 13:49:22,1,61661900,-101
2021-03-30 13:50:04,1,61661900,-107
2021-03-30 13:50:04,1,61661900,-107
2021-03-30 13:50:25,1,61661900,-105
2021-03-30 13:50:25,1,61661900,-105
2021-03-30 13:50:57,1,61661900,-83
2021-03-30 13:50:57,1,61661900,-83
2021-03-30 13:51:07,1,61661900,-89
2021-03-30 13:51:07,1,61661900,-89
2021-03-30 13:51:18,1,61661900,-91
2021-03-30 13:51:18,1,61661900,-91
2021-03-30 13:51:28,1,61661900,-102
2021-03-30 13:51:28,1,61661900,-102
2021-03-30 13:51:39,1,61661900,-98
2021-03-30 13:51:39,1,61661900,-98
2021-03-30 13:51:49,1,61661900,-91
2021-03-30 13:51:49,1,61661900,-91
2021-03-30 13:52:00,1,61661900,-80
2021-03-30 13:52:00,1,61661900,-80
2021-03-30 13:52:11,1,61661900,-80
2021-03-30 13:52:11,1,61661900,-80
2021-03-30 13:52:21,1,61661900,-78
2021-03-30 13:52:21,1,61661900,-78
2021-03-30 13:52:32,1,61661900,-79
2021-03-30 13:52:32,1,61661900,-79
2021-03-30 13:52:42,1,61661900,-80
2021-03-30 13:52:42,1,61661900,-80
2021-03-30 13:52:53,1,61661900,-80
2021-03-30 13:52:53,1,61661900,-80
2021-03-30 13:53:04,1,61661900,-80
2021-03-30 13:53:04,1,61661900,-80
2021-03-30 13:53:14,1,61661900,-81
2021-03-30 13:53:14,1,61661900,-81
2021-03-30 13:53:25,1,61661900,-81
2021-03-30 13:53:25,1,61661900,-81
2021-03-30 13:53:36,1,61661900,-78
2021-03-30 13:53:36,1,61661900,-78
2021-03-30 13:53:47,1,61661900,-82
2021-03-30 13:53:47,1,61661900,-82
2021-03-30 13:53:57,1,61661900,-86
2021-03-30 13:53:57,1,61661900,-86
2021-03-30 13:54:08,1,61661900,-91
2021-03-30 13:54:08,1,61661900,-91
2021-03-30 13:54:19,1,61661900,-91
2021-03-30 13:54:19,1,61661900,-91
2021-03-30 13:54:30,1,61661900,-91
2021-03-30 13:54:30,1,61661900,-91
2021-03-30 13:54:40,1,61661900,-87
2021-03-30 13:54:40,1,61661900,-87
2021-03-30 13:54:51,1,61661900,-92
2021-03-30 13:54:51,1,61661900,-92
2021-03-30 13:55:02,1,61661900,-100
2021-03-30 13:55:02,1,61661900,-100
2021-03-30 13:55:13,1,61661900,-104
2021-03-30 13:55:13,1,61661900,-104
2021-03-30 13:55:23,1,61661900,-106
2021-03-30 13:55:23,1,61661900,-106
2021-03-30 13:55:56,1,61661900,-106
2021-03-30 13:55:56,1,61661900,-106
2021-03-30 13:56:17,1,61661900,-102
2021-03-30 13:56:17,1,61661900,-102
2021-03-30 13:56:28,1,61661900,-99
2021-03-30 13:56:28,1,61661900,-99
2021-03-30 13:56:39,1,61661900,-105
2021-03-30 13:56:39,1,61661900,-105
2021-03-30 13:56:50,1,61661900,-107
2021-03-30 13:56:50,1,61661900,-107
2021-03-30 13:57:12,1,61661900,-97
2021-03-30 13:57:12,1,61661900,-97
2021-03-30 13:57:33,1,61661900,-93
2021-03-30 13:57:33,1,61661900,-93
2021-03-30 13:58:06,1,61661900,-86
2021-03-30 13:58:06,1,61661900,-86
2021-03-30 13:58:17,1,61661900,-83
2021-03-30 13:58:17,1,61661900,-83
2021-03-30 13:58:27,1,61661900,-76
2021-03-30 13:58:27,1,61661900,-76
2021-03-30 13:58:38,1,61661900,-92
2021-03-30 13:58:38,1,61661900,-92
2021-03-30 13:58:49,1,61661900,-93
2021-03-30 13:58:49,1,61661900,-93
2021-03-30 13:59:00,1,61661900,-98
2021-03-30 13:59:00,1,61661900,-98
2021-03-30 13:59:11,1,61661900,-103
2021-03-30 13:59:11,1,61661900,-103
2021-03-30 13:59:21,1,61661900,-97
2021-03-30 13:59:21,1,61661900,-97
2021-03-30 13:59:32,1,61661900,-98
2021-03-30 13:59:32,1,61661900,-98
2021-03-30 13:59:43,1,61661900,-92
2021-03-30 13:59:43,1,61661900,-92
2021-03-30 13:59:54,1,61661900,-101
2021-03-30 13:59:54,1,61661900,-101
